LEVEL	NAME	TAXID	READ_COUNT	TOTAL_BP_MAPPED	TOTAL_BP_MISMATCH	LINEAR_LEN	LINEAR_DOC	ROLLUP_DOC	REL_ABUNDANCE	LINEAR_COV	LINEAR_COV_MAPPED_SIG	BEST_LINEAR_COV	MAPPED_SIG_LENGTH	TOL_SIG_LENGTH	ABUNDANCE	ZSCORE	NOTE
species	Shinella sp. HZN7	879274	1580	105280	3774	66260	1.588892	0.033997	0.000994	0.021396	0.588617	0.021396	112569	3096784	0.033997	6.762903	
species	Pseudomonas sp. SWI36	2083052	88	6390	22	3921	1.629686	0.032662	0.000955	0.020042	0.661549	0.020042	5927	195638	0.032662	6.992491	
species	Mycobacterium paraintracellulare	1138383	110	7924	283	3265	2.426953	0.032580	0.000952	0.013424	0.583557	0.013424	5595	243213	0.032580	8.572687	
species	Novosphingobium resinovorum	158500	1451	120140	3859	82695	1.452809	0.032059	0.000937	0.022067	0.577495	0.022067	143196	3747480	0.032059	6.657093	
species	Nocardia jiangxiensis	282685	2218	146675	5651	86882	1.688209	0.031765	0.000929	0.018816	0.583351	0.018816	148936	4617532	0.031765	7.221299	
species	Streptomyces sp. FR-008	206662	59	4433	112	1445	3.067820	0.031750	0.000928	0.010349	0.834296	0.010349	1732	139621	0.031750	9.778728	
species	Nocardioides dokdonensis	450734	535	53246	185	27913	1.907570	0.031264	0.000914	0.016389	0.698296	0.016389	39973	1703105	0.031264	7.746919	
species	Myxococcus fulvus	33	2058	177726	3030	125328	1.418087	0.030938	0.000904	0.021816	0.616741	0.021816	203210	5744644	0.030938	6.696034	
species	Streptomyces phage Amethyst	2041205	3	213	12	71	3.000000	0.030865	0.000902	0.010288	0.500000	0.010288	142	6901	0.030865	9.808016	
species	Caulobacter vibrioides	155892	932	67976	2101	46235	1.470228	0.030850	0.000902	0.020983	0.591634	0.020983	78148	2203463	0.030850	6.830659	
species	Streptomyces phage Diane	2041207	7	272	2	94	2.893617	0.030780	0.000900	0.010637	0.712121	0.010637	132	8837	0.030780	9.644202	
species	Solimonas sp. K1W22B-7	2303331	1263	89954	3722	56974	1.578861	0.030707	0.000898	0.019449	0.587470	0.019449	96982	2929428	0.030707	7.100488	
species	Mycobacterium colombiense	339268	748	42589	1480	20097	2.119172	0.030653	0.000896	0.014465	0.658077	0.014465	30539	1389380	0.030653	8.254314	
species	Mycobacteroides franklinii	948102	837	68109	1608	46685	1.458905	0.030323	0.000886	0.020785	0.625427	0.020785	74645	2246142	0.030323	6.863870	
species	Streptomyces zinciresistens	1073330	746	64772	1704	34748	1.864050	0.029875	0.000873	0.016027	0.565974	0.016027	61395	2168088	0.029875	7.835471	
species	Reyranella massiliensis	445220	1528	106742	5247	63999	1.667870	0.028834	0.000843	0.017288	0.505186	0.017288	126684	3701975	0.028834	7.539513	
species	Hydrogenophaga sp. PBC	795665	40	3749	62	2384	1.572567	0.028739	0.000840	0.018275	0.686438	0.018275	3473	130450	0.028739	7.329322	
species	Mesorhizobium plurifarium	69974	1234	93545	2744	65163	1.435554	0.027451	0.000803	0.019123	0.572087	0.019123	113904	3407650	0.027451	7.162000	
species	Mycobacterium sp. QIA-37	1561223	89	6252	115	4548	1.374670	0.027264	0.000797	0.019833	0.657130	0.019833	6921	229314	0.027264	7.029996	
species	Streptomyces lividans	1916	57	4257	131	2028	2.099112	0.026394	0.000772	0.012574	0.439818	0.012574	4611	161289	0.026394	8.861776	
species	Rhodanobacter glycinis	582702	628	54440	702	36764	1.480796	0.025584	0.000748	0.017277	0.561428	0.017277	65483	2127898	0.025584	7.541879	
species	Nocardia miyunensis	282684	1756	114886	4353	67141	1.711115	0.024783	0.000725	0.014484	0.550638	0.014484	121933	4635597	0.024783	8.248801	
species	Novosphingobium sp. THN1	1016987	601	53638	1582	38792	1.382708	0.024358	0.000712	0.017616	0.506192	0.017616	76635	2202047	0.024358	7.467630	
species	Devosia insulae	408174	1057	65859	2444	38708	1.701431	0.023190	0.000678	0.013629	0.559793	0.013629	69147	2840027	0.023190	8.507088	
species	Leclercia adecarboxylata	83655	51	4266	50	2877	1.482795	0.022382	0.000654	0.015095	0.692585	0.015095	4154	190599	0.022382	8.077699	
species	Rhodanobacter fulvus	219571	568	43597	1449	28982	1.504279	0.022365	0.000654	0.014867	0.560710	0.014867	51688	1949372	0.022365	8.140115	
species	Mesorhizobium loti	381	506	42117	1557	25461	1.654177	0.022253	0.000651	0.013452	0.405153	0.013452	62843	1892671	0.022253	8.563649	
species	Streptomyces albidoflavus	1886	20	1760	47	1004	1.752988	0.021783	0.000637	0.012426	0.458447	0.012426	2190	80798	0.021783	8.914937	
species	Parafilimonas terrae	1465490	831	73765	3327	53008	1.391582	0.021445	0.000627	0.015410	0.486383	0.015410	108984	3439741	0.021445	7.993183	
species	Mycobacterium bohemicum	56425	446	34721	850	20279	1.712165	0.021037	0.000615	0.012287	0.631843	0.012287	32095	1650445	0.021037	8.965874	
species	Pseudomonas sp. JY-Q	1338689	83	8227	35	4817	1.707909	0.020183	0.000590	0.011817	0.474628	0.011817	10149	407616	0.020183	9.144414	
species	Pseudomonas sp. XWY-1	2069256	100	8567	161	4848	1.767120	0.019705	0.000576	0.011151	0.446080	0.011151	10868	434772	0.019705	9.417043	
species	Leclercia sp. LSNIH3	1920116	41	3300	16	2652	1.244344	0.019491	0.000570	0.015664	0.630378	0.015664	4207	169309	0.019491	7.927295	
species	Nocardia veterana	132249	799	55986	2293	29777	1.880176	0.018932	0.000553	0.010070	0.506145	0.010070	58831	2957145	0.018932	9.915125	
species	Enhydrobacter aerosaccus	225324	1162	84217	3546	49373	1.705730	0.018868	0.000552	0.011061	0.485467	0.011061	101702	4463506	0.018868	9.455357	
species	Microbacterium maritypicum	300020	58	7057	153	4119	1.713280	0.018838	0.000551	0.010995	0.399089	0.010995	10321	374609	0.018838	9.484018	
species	Devosia sp. H5989	1643450	636	49961	956	32937	1.516866	0.018370	0.000537	0.012111	0.551422	0.012111	59731	2719690	0.018370	9.031749	
species	Luteitalea pratensis	1855912	1194	104493	5363	67894	1.539061	0.018356	0.000537	0.011926	0.423034	0.011926	160493	5692709	0.018356	9.102033	
species	Microbacterium trichothecenolyticum	69370	477	36254	414	25843	1.402856	0.017504	0.000512	0.012477	0.701150	0.012477	36858	2071236	0.017504	8.896454	
species	Rhodococcus sp. YL-1	1045808	133	14923	153	10199	1.463183	0.017046	0.000498	0.011650	0.438195	0.011650	23275	875443	0.017046	9.210655	
species	Sphingobium sp. YG1	2082188	536	42096	1749	27804	1.514027	0.016864	0.000493	0.011139	0.540041	0.011139	51485	2496156	0.016864	9.422148	
species	Mycolicibacterium chubuense	1800	558	42047	1433	28616	1.469353	0.016531	0.000483	0.011251	0.583512	0.011251	49041	2543494	0.016531	9.374627	
species	Pseudomonas alcaligenes	43263	360	25149	349	16308	1.542127	0.016492	0.000482	0.010695	0.660323	0.010695	24697	1524895	0.016492	9.618001	
species	Streptomyces sp. CCM_MD2014	1561022	383	22397	513	15535	1.441712	0.016069	0.000470	0.011146	0.714844	0.011146	21732	1393788	0.016069	9.419088	
species	Sphingopyxis sp. MG	1866325	106	10129	307	7080	1.430650	0.015473	0.000452	0.010816	0.439533	0.010816	16108	654614	0.015473	9.563451	
species	Rhodococcus erythropolis	1833	79	9704	61	6882	1.410055	0.015395	0.000450	0.010918	0.292764	0.010918	23507	630333	0.015395	9.517959	
species	Pseudomonas monteilii	76759	23	2525	57	1777	1.420934	0.015222	0.000445	0.010713	0.538811	0.010713	3298	165874	0.015222	9.609629	
species	Deinococcus swuensis	1182571	313	23714	231	15640	1.516240	0.015185	0.000444	0.010015	0.687080	0.010015	22763	1561678	0.015185	9.942411	
species	Bradyrhizobium erythrophlei	1437360	989	77441	3189	56389	1.373335	0.014665	0.000429	0.010678	0.466287	0.010678	120932	5280825	0.014665	9.625483	
species	Sphingobium sp. YBL2	484429	227	25689	409	18212	1.410553	0.014047	0.000411	0.009959	0.422151	0.009959	43141	1828777	0.014047	9.970759	
species	Pseudomonas sp. VLB120	69328	43	4089	86	3130	1.306390	0.013481	0.000394	0.010319	0.377018	0.010319	8302	303315	0.013481	9.793148	
strain	Streptomyces griseofuscus strain NRRL B-5429	146922.1	635620	45228655	868886	1465217	30.868230	16.951393	0.434731	0.549153	0.899195	0.549153	1629477	2668138	16.951393	0.906082	Not shown (strain-result biased); 
strain	Streptomyces phage Daudau	2041206.1	824	66420	1906	10992	6.042576	2.909967	0.074628	0.481577	0.839276	0.481577	13097	22825	2.909967	1.037550	Not shown (strain-result biased); 
strain	Nitrobacter vulgaris strain Ab1	29421.1	74379	6793014	171941	1430515	4.748649	2.903574	0.074464	0.611453	0.832265	0.611453	1718822	2339535	2.903574	0.797151	Not shown (strain-result biased); 
strain	Actinocatenispora sera strain NRRL B-24477	390989.1	82511	6291656	165350	1307416	4.812283	2.018648	0.051770	0.419478	0.805541	0.419478	1623029	3116767	2.018648	1.176399	Not shown (strain-result biased); 
strain	Streptomyces pactum strain KLBMP 5084	68249.1	5787	508397	14642	43997	11.555265	1.116093	0.028623	0.096587	0.849133	0.096587	51814	455515	1.116093	3.058320	Not shown (strain-result biased); 
strain	Nitrosomonas communis strain Nm2	44574.1	23528	2585816	70848	1196904	2.160421	0.806815	0.020691	0.373453	0.663502	0.373453	1803920	3204968	0.806815	1.295266	Not shown (strain-result biased); 
strain	Nocardia mikamii NBRC 108933	1223548	18167	1359327	46744	595348	2.283248	0.418562	0.010734	0.183319	0.680778	0.183319	874511	3247615	0.418562	2.110684	Not shown (strain-result biased); 
strain	Streptomyces sampsonii strain KJ40	42239.1	764	49920	1090	3979	12.545866	0.378968	0.009719	0.030207	0.767110	0.030207	5187	131726	0.378968	5.666154	Not shown (strain-result biased); 
strain	Paracoccus aminovorans strain HPD-2	34004.1	5376	410627	1016	251939	1.629867	0.293454	0.007526	0.180048	0.758245	0.180048	332266	1399290	0.293454	2.134030	Not shown (strain-result biased); 
strain	Actinomadura madurae strain DSM 43067	1993.1	15830	1018862	37867	121201	8.406383	0.288903	0.007409	0.034367	0.662797	0.034367	182863	3526661	0.288903	5.300719	Not shown (strain-result biased); 
strain	Streptomyces paucisporeus strain CGMCC 4.2025	310782.1	13061	843962	27122	249761	3.379078	0.283608	0.007273	0.083930	0.686528	0.083930	363803	2975809	0.283608	3.303729	Not shown (strain-result biased); 
strain	Actinomadura latina NBRC 106108	1220563	9076	606979	19132	88368	6.868765	0.279331	0.007164	0.040667	0.639352	0.040667	138215	2172971	0.279331	4.856956	Not shown (strain-result biased); 
strain	Actinomadura mexicana strain DSM 44485	134959.1	11972	795029	27694	150608	5.278797	0.270463	0.006936	0.051236	0.657648	0.051236	229010	2939513	0.270463	4.303213	Not shown (strain-result biased); 
strain	Devosia riboflavina strain IFO13584	46914.1	8888	811564	30127	479998	1.690765	0.263898	0.006768	0.156082	0.582302	0.156082	824311	3075290	0.263898	2.325270	Not shown (strain-result biased); 
strain	Mycobacterium conspicuum strain DSM 44136	44010.1	5913	425401	18213	197946	2.149076	0.174050	0.004464	0.080988	0.595547	0.080988	332377	2444126	0.174050	3.368596	Not shown (strain-result biased); 
strain	Nitrobacter hamburgensis X14	323097	5854	469098	19787	231527	2.026105	0.162070	0.004156	0.079991	0.521766	0.079991	443737	2894419	0.162070	3.391376	Not shown (strain-result biased); 
strain	Actinomadura meyerae strain DSM 44715	240840.1	6123	382220	11435	85099	4.491475	0.161591	0.004144	0.035977	0.649041	0.035977	131115	2365355	0.161591	5.176421	Not shown (strain-result biased); 
strain	Rhodanobacter spathiphylli B39	1163407	3242	255662	5553	163320	1.565405	0.149347	0.003830	0.095405	0.649089	0.095405	251614	1711867	0.149347	3.079233	Not shown (strain-result biased); 
strain	Streptomyces sp. CdTB01	1725411.1	6539	410944	12810	158507	2.592592	0.146185	0.003749	0.056386	0.689614	0.056386	229849	2811117	0.146185	4.090840	Not shown (strain-result biased); 
strain	Actinomadura formosensis NBRC 14204	1220557	5141	320681	10877	32835	9.766438	0.144232	0.003699	0.014768	0.669815	0.014768	49021	2223371	0.144232	8.167830	Not shown (strain-result biased); 
strain	Streptomyces albus J1074	457425	189	19085	840	5617	3.397721	0.143498	0.003680	0.042234	0.624250	0.042234	8998	132998	0.143498	4.762118	Not shown (strain-result biased); 
strain	Nitrosomonas sp. AL212	153948.1	2036	173041	6199	56769	3.048160	0.129285	0.003316	0.042414	0.616880	0.042414	92026	1338449	0.129285	4.751538	Not shown (strain-result biased); 
strain	Streptomyces phage R4	10732	3	244	13	150	1.626667	0.129032	0.003309	0.079323	0.433526	0.079323	346	1891	0.129032	3.406856	Not shown (strain-result biased); 
strain	Mycobacterium mantenii strain DSM 45255	560555.1	2806	234745	7117	97402	2.410063	0.127200	0.003262	0.052779	0.637727	0.052779	152733	1845476	0.127200	4.236390	Not shown (strain-result biased); 
strain	Streptomyces griseoaurantiacus M045	996637	3808	278422	2769	172588	1.613218	0.124399	0.003190	0.077113	0.749998	0.077113	230118	2238128	0.124399	3.459485	Not shown (strain-result biased); 
strain	Acidovorax sp. KKS102	358220.1	2881	229930	4664	152777	1.505004	0.112953	0.002897	0.075051	0.677338	0.075051	225555	2035631	0.112953	3.510584	Not shown (strain-result biased); 
strain	Sphingopyxis terrae subsp. terrae NBRC 15098	1219058	2123	172928	3545	117569	1.470864	0.105201	0.002698	0.071524	0.647460	0.071524	181585	1643780	0.105201	3.602972	Not shown (strain-result biased); 
strain	Bosea robiniae strain DSM 26672	1036780.1	2619	211753	3188	147102	1.439498	0.095546	0.002450	0.066375	0.637835	0.066375	230627	2216232	0.095546	3.750461	Not shown (strain-result biased); 
strain	Enterobacteria phage mEp235	1147150.1	1	77	4	77	1.000000	0.094828	0.002432	0.094828	0.905882	0.094828	85	812	0.094828	3.089572	Not shown (strain-result biased); Filtered out (minReads > 1); 
strain	Thermomonas fusca DSM 15424	1123377	1849	112765	3604	38254	2.947796	0.090463	0.002320	0.030688	0.668694	0.030688	57207	1246529	0.090463	5.620105	Not shown (strain-result biased); 
strain	Nitrobacter winogradskyi Nb-255	323098	2067	155457	7414	65479	2.374150	0.089737	0.002301	0.037797	0.494457	0.037797	132426	1732366	0.089737	5.045475	Not shown (strain-result biased); 
strain	Actinomadura macra NBRC 14102	1220564	4892	362919	12334	30706	11.819156	0.087497	0.002244	0.007403	0.606874	0.007403	50597	4147801	0.087497	11.579340	Not shown (strain-result biased); Filtered out (maxZscore < 11.579340404800787); 
strain	Massilia putida strain 6NM-7T	1141883.1	3931	286877	10177	168140	1.706179	0.080589	0.002067	0.047234	0.604138	0.047234	278314	3559754	0.080589	4.491255	Not shown (strain-result biased); 
strain	Streptomyces sp. SAT1	1849967.1	2001	135959	5337	7577	17.943645	0.078610	0.002016	0.004381	0.640761	0.004381	11825	1729545	0.078610	15.075228	Not shown (strain-result biased); Filtered out (minCov > 0.004380920993671746); Filtered out (maxZscore < 15.075228188959143); 
strain	Novosphingobium subterraneum strain DSM 12447	48936.1	2030	157745	3947	106601	1.479770	0.077027	0.001975	0.052053	0.665462	0.052053	160191	2047922	0.077027	4.267446	Not shown (strain-result biased); 
strain	Flavobacterium suncheonense GH29-5 = DSM 17707	1121899	1865	137357	6201	23142	5.935399	0.076267	0.001956	0.012850	0.511968	0.012850	45202	1800993	0.076267	8.764905	Not shown (strain-result biased); 
strain	Asticcacaulis taihuensis strain CGMCC 1.3431	260084.1	2295	200262	9562	125223	1.599243	0.072770	0.001866	0.045502	0.440357	0.045502	284367	2752003	0.072770	4.580046	Not shown (strain-result biased); 
strain	Streptomyces phage SqueakyClean	2041208.1	26	1596	43	350	4.560000	0.068698	0.001762	0.015065	0.859951	0.015065	407	23232	0.068698	8.085613	Not shown (strain-result biased); 
strain	Streptomyces violaceusniger Tu 4113	653045	994	99239	3185	9311	10.658254	0.066055	0.001694	0.006198	0.807405	0.006198	11532	1502364	0.066055	12.663083	Not shown (strain-result biased); Filtered out (maxZscore < 12.663082867329948); 
strain	Bosea sp. AS-1	2015316.1	2119	184657	1411	126673	1.457746	0.064326	0.001650	0.044127	0.623158	0.044127	203276	2870651	0.064326	4.654235	Not shown (strain-result biased); 
strain	Actinomadura rifamycini DSM 43936	1120937	3196	164776	5364	16065	10.256832	0.064304	0.001649	0.006269	0.655688	0.006269	24501	2562447	0.064304	12.589875	Not shown (strain-result biased); Filtered out (maxZscore < 12.589874846324928); 
strain	Streptomyces phage Tefunt	2041209.1	11	480	6	149	3.221477	0.063720	0.001634	0.019780	0.805405	0.019780	185	7533	0.063720	7.039677	Not shown (strain-result biased); 
strain	Pseudonocardia acaciae DSM 45401	1123023	4305	274677	9840	121354	2.263436	0.062987	0.001615	0.027828	0.624188	0.027828	194419	4360868	0.062987	5.910592	Not shown (strain-result biased); 
strain	Nocardioides halotolerans DSM 19273	1122609	1558	126490	2322	68941	1.834757	0.062909	0.001613	0.034287	0.638792	0.034287	107924	2010690	0.062909	5.307106	Not shown (strain-result biased); 
strain	Mycobacterium intracellulare 1956	1299331	51	3710	164	1704	2.177230	0.062273	0.001597	0.028602	0.641566	0.028602	2656	59576	0.062273	5.827730	Not shown (strain-result biased); 
strain	Pseudarthrobacter chlorophenolicus A6	452863	1886	162093	1065	109311	1.482861	0.061590	0.001580	0.041535	0.642923	0.041535	170022	2631792	0.061590	4.803768	Not shown (strain-result biased); 
strain	Actinomadura chibensis NBRC 106107	1220554	3713	200385	6524	21843	9.173877	0.061540	0.001578	0.006708	0.590687	0.006708	36979	3256201	0.061540	12.168524	Not shown (strain-result biased); Filtered out (maxZscore < 12.16852395830745); 
strain	Lacunisphaera limnophila strain IG16b	1838286.1	2468	176440	8194	72861	2.421597	0.061505	0.001577	0.025399	0.536630	0.025399	135775	2868688	0.061505	6.194519	Not shown (strain-result biased); 
strain	Pseudomonas putida JB	1150601	296	24946	405	13557	1.840083	0.059229	0.001519	0.032188	0.669614	0.032188	20246	421182	0.059229	5.483383	Not shown (strain-result biased); 
strain	Niastella koreensis GR20-10	700598	3888	351791	16210	246701	1.425981	0.057260	0.001468	0.040155	0.473719	0.040155	520775	6143781	0.057260	4.889147	Not shown (strain-result biased); 
strain	Luteimonas mephitis DSM 12574	1122183	1161	80849	2657	48602	1.663491	0.055588	0.001426	0.033416	0.615036	0.033416	79023	1454445	0.055588	5.378254	Not shown (strain-result biased); 
strain	Microbacterium sp. PAMC 28756 strain HSR44	1795053.1	503	31008	227	21239	1.459956	0.055055	0.001412	0.037710	0.787768	0.037710	26961	563222	0.055055	5.051563	Not shown (strain-result biased); 
strain	Mycobacterium lentiflavum strain CSUR P1491	141349.1	1465	146735	4778	58957	2.488848	0.055002	0.001411	0.022099	0.637373	0.022099	92500	2667821	0.055002	6.652089	Not shown (strain-result biased); 
strain	Streptomyces dengpaensis strain XZHG99	2049881.1	2116	157137	6007	8666	18.132587	0.053484	0.001372	0.002950	0.638003	0.002950	13583	2938046	0.053484	18.385630	Not shown (strain-result biased); Filtered out (minCov > 0.002949579414345453); Filtered out (maxZscore < 18.385629905710914); 
strain	Flavobacterium seoulense strain EM1321	1492738.1	1075	80854	2758	39036	2.071268	0.052984	0.001359	0.025581	0.712284	0.025581	54804	1525995	0.052984	6.171871	Not shown (strain-result biased); 
strain	Pseudomonas putida S12	1215087	271	21520	300	11883	1.810990	0.051864	0.001330	0.028639	0.744922	0.028639	15952	414930	0.051864	5.823912	Not shown (strain-result biased); 
strain	Afipia clevelandensis ATCC 49720	883079	1347	114811	1591	79247	1.448774	0.049664	0.001274	0.034280	0.584624	0.034280	135552	2311735	0.049664	5.307661	Not shown (strain-result biased); 
strain	Streptomyces olivaceus strain NRRL B-3009	47716.1	353	28826	1524	3638	7.923584	0.047391	0.001215	0.005981	0.579853	0.005981	6274	608253	0.047391	12.891638	Not shown (strain-result biased); Filtered out (maxZscore < 12.891638280222702); 
strain	Streptomyces sp. CB09001	2083284.1	637	47134	1534	8781	5.367726	0.046177	0.001184	0.008603	0.665681	0.008603	13191	1020727	0.046177	10.735114	Not shown (strain-result biased); Filtered out (maxZscore < 10.735114487778416); 
