LEVEL	NAME	TAXID	READ_COUNT	TOTAL_BP_MAPPED	TOTAL_BP_MISMATCH	LINEAR_LEN	LINEAR_DOC	ROLLUP_DOC	REL_ABUNDANCE	LINEAR_COV	LINEAR_COV_MAPPED_SIG	BEST_LINEAR_COV	MAPPED_SIG_LENGTH	TOL_SIG_LENGTH	ABUNDANCE	ZSCORE	NOTE
strain	Actinomadura latina NBRC 106108	1220563	14440	997383	22410	416412	2.395183	0.458995	0.022831	0.191633	0.710877	0.191633	585772	2172971	0.458995	2.053855	Not shown (strain-result biased); 
strain	Rhodanobacter glycinis strain MO64	582702.1	7001	642892	7289	394863	1.628139	0.302125	0.015028	0.185565	0.652060	0.185565	605562	2127898	0.302125	2.094983	Not shown (strain-result biased); 
strain	Streptomyces paucisporeus strain CGMCC 4.2025	310782.1	10674	701551	22327	236214	2.969981	0.235751	0.011727	0.079378	0.671522	0.079378	351759	2975809	0.235751	3.405574	Not shown (strain-result biased); 
strain	Rhodanobacter spathiphylli B39	1163407	4938	387417	9221	241406	1.604836	0.226313	0.011257	0.141019	0.663933	0.141019	363600	1711867	0.226313	2.468043	Not shown (strain-result biased); 
strain	Streptomyces sampsonii strain KJ40	42239.1	390	26211	497	3902	6.717324	0.198981	0.009898	0.029622	0.762854	0.029622	5115	131726	0.198981	5.723512	Not shown (strain-result biased); 
strain	Streptomyces sp. CdTB01	1725411.1	8425	543698	17107	195653	2.778889	0.193410	0.009620	0.069600	0.701200	0.069600	279026	2811117	0.193410	3.656210	Not shown (strain-result biased); 
strain	Actinomadura madurae strain DSM 43067	1993.1	9190	591635	21732	124480	4.752852	0.167761	0.008345	0.035297	0.664489	0.035297	187332	3526661	0.167761	5.227920	Not shown (strain-result biased); 
strain	Actinomadura meyerae strain DSM 44715	240840.1	5769	378665	10775	140540	2.694357	0.160088	0.007963	0.059416	0.677412	0.059416	207466	2365355	0.160088	3.978753	Not shown (strain-result biased); 
strain	Nitrosomonas communis strain Nm2	44574.1	4675	512716	13931	328512	1.560722	0.159975	0.007957	0.102501	0.487274	0.102501	674183	3204968	0.159975	2.959056	Not shown (strain-result biased); 
strain	Actinomadura mexicana strain DSM 44485	134959.1	6617	433937	15196	114085	3.803629	0.147622	0.007343	0.038811	0.636806	0.038811	179152	2939513	0.147622	4.976544	Not shown (strain-result biased); 
strain	Bradyrhizobium sp. 3 85S1MB	1404367.1	2738	184949	2430	114387	1.616871	0.139170	0.006923	0.086074	0.736807	0.086074	155247	1328942	0.139170	3.258519	Not shown (strain-result biased); 
strain	Mycobacterium conspicuum strain DSM 44136	44010.1	4055	296403	12672	154114	1.923271	0.121272	0.006032	0.063055	0.584241	0.063055	263785	2444126	0.121272	3.854764	Not shown (strain-result biased); 
strain	Sphingopyxis terrae subsp. terrae NBRC 15098	1219058	2412	195784	4137	132897	1.473201	0.119106	0.005925	0.080848	0.655627	0.080848	202702	1643780	0.119106	3.371769	Not shown (strain-result biased); 
strain	Devosia riboflavina strain IFO13584	46914.1	3998	362466	13457	241912	1.498338	0.117864	0.005863	0.078663	0.540982	0.078663	447172	3075290	0.117864	3.422343	Not shown (strain-result biased); 
strain	Lacunisphaera limnophila strain IG16b	1838286.1	4473	320095	14678	94095	3.401828	0.111582	0.005550	0.032801	0.522904	0.032801	179947	2868688	0.111582	5.430207	Not shown (strain-result biased); 
strain	Mycobacterium mantenii strain DSM 45255	560555.1	2146	181723	5460	86384	2.103665	0.098469	0.004898	0.046809	0.616531	0.046809	140113	1845476	0.098469	4.512608	Not shown (strain-result biased); 
strain	Streptomyces albus J1074	457425	125	13091	509	4266	3.068683	0.098430	0.004896	0.032076	0.580803	0.032076	7345	132998	0.098430	5.493294	Not shown (strain-result biased); 
strain	Actinomadura formosensis NBRC 14204	1220557	3275	198506	6522	44775	4.433412	0.089282	0.004441	0.020138	0.622905	0.020138	71881	2223371	0.089282	6.975423	Not shown (strain-result biased); 
strain	Rhodanobacter fulvus Jip2	1163408	2004	162125	4953	108751	1.490791	0.083168	0.004137	0.055788	0.572271	0.055788	190034	1949372	0.083168	4.114012	Not shown (strain-result biased); 
strain	Devosia sp. H5989	1643450.1	2303	205408	3212	143128	1.435135	0.075526	0.003757	0.052627	0.568331	0.052627	251839	2719690	0.075526	4.242853	Not shown (strain-result biased); 
strain	Mycobacterium intracellulare 1956	1299331	64	4308	151	1899	2.268562	0.072311	0.003597	0.031875	0.736618	0.031875	2578	59576	0.072311	5.511107	Not shown (strain-result biased); 
strain	Caballeronia concitans	1777133.1	2237	193839	5063	139097	1.393553	0.070425	0.003503	0.050536	0.534727	0.050536	260127	2752429	0.070425	4.334494	Not shown (strain-result biased); 
strain	Bosea sp. AS-1	2015316.1	2288	199799	1267	138283	1.444856	0.069601	0.003462	0.048171	0.602047	0.048171	229688	2870651	0.069601	4.445137	Not shown (strain-result biased); 
strain	Bosea robiniae strain DSM 26672	1036780.1	1914	153028	2473	106660	1.434727	0.069049	0.003435	0.048127	0.640001	0.048127	166656	2216232	0.069049	4.447300	Not shown (strain-result biased); 
strain	Streptomyces phage Amethyst	2041205.1	7	353	13	127	2.779528	0.051152	0.002544	0.018403	0.631841	0.018403	201	6901	0.051152	7.303327	Not shown (strain-result biased); 
strain	Streptomyces phage Tefunt	2041209.1	4	375	18	159	2.358491	0.049781	0.002476	0.021107	0.859459	0.021107	185	7533	0.049781	6.810092	Not shown (strain-result biased); 
strain	Niastella koreensis GR20-10	700598	3361	298340	13912	204895	1.456063	0.048560	0.002415	0.033350	0.454213	0.033350	451099	6143781	0.048560	5.383774	Not shown (strain-result biased); 
strain	Actinomadura macra NBRC 14102	1220564	2586	187696	6573	31467	5.964852	0.045252	0.002251	0.007586	0.579460	0.007586	54304	4147801	0.045252	11.437409	Not shown (strain-result biased); Filtered out (maxZscore < 11.437408509260171); 
strain	Reyranella massiliensis 521	1205680	2307	164209	8147	83892	1.957386	0.044357	0.002206	0.022661	0.502176	0.022661	167057	3701975	0.044357	6.567181	Not shown (strain-result biased); 
strain	Flavobacterium suncheonense GH29-5 = DSM 17707	1121899	991	73674	3464	20461	3.600704	0.040907	0.002035	0.011361	0.530188	0.011361	38592	1800993	0.040907	9.328492	Not shown (strain-result biased); 
strain	Nitrobacter hamburgensis X14	323097	1369	108597	4570	68178	1.592845	0.037519	0.001866	0.023555	0.478358	0.023555	142525	2894419	0.037519	6.438467	Not shown (strain-result biased); 
strain	Streptomyces sp. SAT1	1849967.1	974	64834	2670	7318	8.859524	0.037486	0.001865	0.004231	0.624563	0.004231	11717	1729545	0.037486	15.340835	Not shown (strain-result biased); Filtered out (minCov > 0.004231170625800427); Filtered out (maxZscore < 15.340834835376361); 
strain	Actinomadura rifamycini DSM 43936	1120937	1784	92889	2926	17926	5.181803	0.036250	0.001803	0.006996	0.672721	0.006996	26647	2562447	0.036250	11.914102	Not shown (strain-result biased); Filtered out (maxZscore < 11.914102268675522); 
strain	Mycobacterium lentiflavum strain CSUR P1491	141349.1	962	90712	2990	45228	2.005660	0.034002	0.001691	0.016953	0.567265	0.016953	79730	2667821	0.034002	7.614857	Not shown (strain-result biased); 
strain	Streptomyces zinciresistens K42	700597	821	73161	1743	41689	1.754923	0.033744	0.001679	0.019228	0.589494	0.019228	70720	2168088	0.033744	7.141865	Not shown (strain-result biased); 
strain	Actinomadura chibensis NBRC 106107	1220554	2039	109065	3537	22442	4.859861	0.033495	0.001666	0.006892	0.591419	0.006892	37946	3256201	0.033495	12.003919	Not shown (strain-result biased); Filtered out (maxZscore < 12.003918722655358); 
strain	Mycobacterium intracellulare ATCC 13950	487521	76	5129	172	2678	1.915235	0.031293	0.001557	0.016339	0.578527	0.016339	4629	163901	0.031293	7.759044	Not shown (strain-result biased); 
strain	Pseudonocardia acaciae DSM 45401	1123023	2136	134252	4827	75233	1.784483	0.030786	0.001531	0.017252	0.622718	0.017252	120814	4360868	0.030786	7.547505	Not shown (strain-result biased); 
strain	Asticcacaulis taihuensis strain CGMCC 1.3431	260084.1	953	84714	3945	58847	1.439564	0.030783	0.001531	0.021383	0.429741	0.021383	136936	2752003	0.030783	6.765012	Not shown (strain-result biased); 
strain	Nocardia mikamii NBRC 108933	1223548	1340	99611	3303	70324	1.416458	0.030672	0.001526	0.021654	0.583757	0.021654	120468	3247615	0.030672	6.721663	Not shown (strain-result biased); 
strain	Pseudomonas putida JB	1150601	153	12658	265	8145	1.554082	0.030054	0.001495	0.019338	0.492145	0.019338	16550	421182	0.030054	7.121130	Not shown (strain-result biased); 
strain	Parafilimonas terrae strain DSM 28286	1465490.1	1158	102799	4500	74139	1.386571	0.029886	0.001487	0.021554	0.494276	0.021554	149995	3439741	0.029886	6.737643	Not shown (strain-result biased); 
strain	Novosphingobium subterraneum strain DSM 12447	48936.1	801	60962	1408	41980	1.452168	0.029768	0.001481	0.020499	0.644488	0.020499	65137	2047922	0.029768	6.912545	Not shown (strain-result biased); 
strain	Mycobacterium colombiense CECT 3035	1041522	655	37629	1305	17957	2.095506	0.027083	0.001347	0.012924	0.639563	0.012924	28077	1389380	0.027083	8.739143	Not shown (strain-result biased); 
strain	Streptomyces dengpaensis strain XZHG99	2049881.1	1032	78450	3110	9849	7.965276	0.026701	0.001328	0.003352	0.619746	0.003352	15892	2938046	0.026701	17.242653	Not shown (strain-result biased); Filtered out (minCov > 0.0033522279773699937); Filtered out (maxZscore < 17.242652548559523); 
strain	Mesorhizobium plurifarium	69974.1	1197	90787	2679	60935	1.489899	0.026642	0.001325	0.017882	0.587150	0.017882	103781	3407650	0.026642	7.410985	Not shown (strain-result biased); 
strain	Streptomyces phage R4	10732	1	50	1	50	1.000000	0.026441	0.001315	0.026441	0.531915	0.026441	94	1891	0.026441	6.067949	Not shown (strain-result biased); Filtered out (minReads > 1); Filtered out (minLen > 50); 
strain	Streptomyces olivaceus strain NRRL B-3009	47716.1	186	15838	881	2958	5.354293	0.026039	0.001295	0.004863	0.693715	0.004863	4264	608253	0.026039	14.304888	Not shown (strain-result biased); Filtered out (minCov > 0.004863107950145745); Filtered out (maxZscore < 14.304887886461016); 
strain	Streptomyces sp. CB09001	2083284.1	341	26578	935	6963	3.817033	0.026038	0.001295	0.006822	0.691803	0.006822	10065	1020727	0.026038	12.066192	Not shown (strain-result biased); Filtered out (maxZscore < 12.0661920889169); 
strain	Pseudomonas putida S12	1215087	127	10646	203	7148	1.489368	0.025657	0.001276	0.017227	0.510571	0.017227	14000	414930	0.025657	7.553039	Not shown (strain-result biased); 
strain	Streptomyces violaceusniger Tu 4113	653045	396	38399	1293	9005	4.264187	0.025559	0.001271	0.005994	0.769921	0.005994	11696	1502364	0.025559	12.877758	Not shown (strain-result biased); Filtered out (maxZscore < 12.877757813672646); 
strain	Bradyrhizobium erythrophlei strain GAS242	1437360.3	1745	134779	5631	91009	1.480941	0.025522	0.001270	0.017234	0.448999	0.017234	202693	5280825	0.025522	7.551510	Not shown (strain-result biased); 
strain	Nitrosomonas sp. AL212	153948.1	393	33669	981	19804	1.700111	0.025155	0.001251	0.014796	0.545084	0.014796	36332	1338449	0.025155	8.159950	Not shown (strain-result biased); 
strain	Afipia felis ATCC 53690	883080	783	63683	3113	42694	1.491615	0.024329	0.001210	0.016311	0.398064	0.016311	107254	2617538	0.024329	7.765904	Not shown (strain-result biased); 
strain	Mesorhizobium loti NZP2037	935546	506	43973	1633	25459	1.727208	0.023233	0.001156	0.013451	0.435383	0.013451	58475	1892671	0.023233	8.563990	Not shown (strain-result biased); 
strain	Streptomyces prasinopilosus strain NRRL B-2711	67344.1	394	37880	1067	6636	5.708258	0.023088	0.001148	0.004045	0.786070	0.004045	8442	1640695	0.023088	15.692086	Not shown (strain-result biased); Filtered out (minCov > 0.004044627429229686); Filtered out (maxZscore < 15.69208594105432); 
strain	Spirillospora albida strain NRRL B-3350	58123.1	996	47620	1461	9215	5.167661	0.022966	0.001142	0.004444	0.541676	0.004444	17012	2073511	0.022966	14.967123	Not shown (strain-result biased); Filtered out (minCov > 0.004444152936733878); Filtered out (maxZscore < 14.967122587386301); 
strain	Mycobacterium paraintracellulare strain MOTT64	1138383.1	77	5512	197	2396	2.300501	0.022663	0.001127	0.009851	0.583821	0.009851	4104	243213	0.022663	10.025364	Not shown (strain-result biased); Filtered out (maxZscore < 10.025364326703473); 
strain	Pseudomonas putida HB3267	1215088	126	11270	76	7566	1.489559	0.022298	0.001109	0.014969	0.503695	0.014969	15021	505435	0.022298	8.111933	Not shown (strain-result biased); 
strain	Nocardia jiangxiensis NBRC 101359	1206731	1612	102519	3791	61063	1.678905	0.022202	0.001104	0.013224	0.597509	0.013224	102196	4617532	0.022202	8.638238	Not shown (strain-result biased); 
strain	Rhodanobacter denitrificans strain 2APBS1	666685.1	603	39670	1289	26816	1.479341	0.021802	0.001084	0.014737	0.606464	0.014737	44217	1819599	0.021802	8.176489	Not shown (strain-result biased); 
strain	Streptomyces lividans TK24	457428	41	3440	126	1515	2.270627	0.021328	0.001061	0.009393	0.618115	0.009393	2451	161289	0.021328	10.269439	Not shown (strain-result biased); Filtered out (maxZscore < 10.269439426697732); 
strain	Streptomyces himastatinicus ATCC 53653	457427	250	17640	640	4597	3.837285	0.021088	0.001049	0.005496	0.627320	0.005496	7328	836497	0.021088	13.452355	Not shown (strain-result biased); Filtered out (maxZscore < 13.45235471178604); 
strain	Enhydrobacter aerosaccus strain ATCC 27094	225324.1	1260	94048	4298	49444	1.902111	0.021070	0.001048	0.011077	0.504963	0.011077	97916	4463506	0.021070	9.448490	Not shown (strain-result biased); 
strain	Mycobacterium intracellulare strain FLAC0133	1767.2	67	4340	145	1944	2.232510	0.020295	0.001010	0.009091	0.737481	0.009091	2636	213841	0.020295	10.440331	Not shown (strain-result biased); Filtered out (maxZscore < 10.440331144331207); 
strain	Nocardioides halotolerans DSM 19273	1122609	511	40663	898	27271	1.491071	0.020223	0.001006	0.013563	0.554300	0.013563	49199	2010690	0.020223	8.528187	Not shown (strain-result biased); 
strain	Nitrobacter winogradskyi Nb-255	323098	478	34364	1538	22547	1.524105	0.019836	0.000987	0.013015	0.451446	0.013015	49944	1732366	0.019836	8.708246	Not shown (strain-result biased); 
strain	Acidovorax sp. KKS102	358220.1	493	40124	750	27772	1.444765	0.019711	0.000980	0.013643	0.600943	0.013643	46214	2035631	0.019711	8.502821	Not shown (strain-result biased); 
strain	Pseudomonas sp. SWI36	2083052.1	51	3842	14	2646	1.452003	0.019638	0.000977	0.013525	0.580136	0.013525	4561	195638	0.019638	8.540332	Not shown (strain-result biased); 
strain	Streptomyces albidoflavus strain NRRL B-1271	1886.1	16	1578	47	945	1.669841	0.019530	0.000971	0.011696	0.589520	0.011696	1603	80798	0.019530	9.192417	Not shown (strain-result biased); 
strain	Pseudomonas putida KT2440	160488	120	11443	146	8261	1.385183	0.019261	0.000958	0.013905	0.416801	0.013905	19820	594107	0.019261	8.421228	Not shown (strain-result biased); 
strain	Streptomyces sp. Tue 6075 strain Tue6075	1661694.1	208	20420	670	4976	4.103698	0.018554	0.000923	0.004521	0.756231	0.004521	6580	1100561	0.018554	14.838256	Not shown (strain-result biased); Filtered out (minCov > 0.004521330485088969); Filtered out (maxZscore < 14.838255773679895); 
strain	Pseudomonas putida BIRD-1	931281	90	7769	144	5087	1.527226	0.017472	0.000869	0.011441	0.519877	0.011441	9785	444644	0.017472	9.295585	Not shown (strain-result biased); 
strain	Mycolicibacterium chubuense NBB4	710421	591	44404	1516	29382	1.511265	0.017458	0.000868	0.011552	0.623385	0.011552	47133	2543494	0.017458	9.250211	Not shown (strain-result biased); 
strain	Nocardia miyunensis NBRC 108239	1210084	1236	80708	3167	48041	1.679982	0.017410	0.000866	0.010363	0.568324	0.010363	84531	4635597	0.017410	9.772027	Not shown (strain-result biased); 
strain	Mycobacterium bohemicum DSM 44277	1236609	371	27950	591	17735	1.575980	0.016935	0.000842	0.010746	0.574023	0.010746	30896	1650445	0.016935	9.594866	Not shown (strain-result biased); 
strain	Streptomyces sp. M56	1495638.1	95	8030	426	2236	3.591234	0.016586	0.000825	0.004618	0.675937	0.004618	3308	484146	0.016586	14.680710	Not shown (strain-result biased); Filtered out (minCov > 0.004618441544492777); Filtered out (maxZscore < 14.680710330701082); 
strain	Phenylobacterium immobile (ATCC 35973)	31967	368	33036	977	14067	2.348475	0.016512	0.000821	0.007031	0.681838	0.007031	20631	2000763	0.016512	11.884064	Not shown (strain-result biased); Filtered out (maxZscore < 11.884063534450283); 
strain	Luteitalea pratensis strain DSM 100886; HEG_-6_39	1855912.1	1066	92994	4671	61659	1.508198	0.016336	0.000813	0.010831	0.414922	0.010831	148604	5692709	0.016336	9.556447	Not shown (strain-result biased); 
strain	Pseudomonas putida W619	390235	409	33992	956	23015	1.476950	0.016302	0.000811	0.011038	0.497772	0.011038	46236	2085115	0.016302	9.465627	Not shown (strain-result biased); 
strain	Streptomyces sp. MOE7	1961713.1	88	8828	387	3695	2.389175	0.016202	0.000806	0.006781	0.570833	0.006781	6473	544870	0.016202	12.102125	Not shown (strain-result biased); Filtered out (maxZscore < 12.10212520059065); 
strain	Opitutus terrae PB90-1	452637	1116	73043	3374	31010	2.355466	0.016046	0.000798	0.006812	0.434825	0.006812	71316	4551972	0.016046	12.074372	Not shown (strain-result biased); Filtered out (maxZscore < 12.074371813557622); 
strain	Afipia broomeae ATCC 49717	883078	423	40770	258	21026	1.939028	0.015910	0.000791	0.008205	0.605832	0.008205	34706	2562549	0.015910	10.994328	Not shown (strain-result biased); Filtered out (maxZscore < 10.994328069093578); 
strain	Rhodococcus sp. YL-1	1045808.1	121	13867	266	9457	1.466321	0.015840	0.000788	0.010803	0.388139	0.010803	24365	875443	0.015840	9.569269	Not shown (strain-result biased); 
strain	Myxococcus fulvus 124B02	1334629	1070	90050	1594	65510	1.374599	0.015675	0.000780	0.011404	0.594551	0.011404	110184	5744644	0.015675	9.310806	Not shown (strain-result biased); 
strain	Bradyrhizobium sp. S23321	335659.1	459	32681	834	22091	1.479381	0.015405	0.000766	0.010413	0.566988	0.010413	38962	2121401	0.015405	9.748338	Not shown (strain-result biased); 
strain	Caulobacter vibrioides strain T5M6	155892.1	469	33739	982	24469	1.378847	0.015312	0.000762	0.011105	0.647825	0.011105	37771	2203463	0.015312	9.436695	Not shown (strain-result biased); 
strain	Shinella sp. HZN7	879274.1	709	47355	1662	30075	1.574564	0.015292	0.000761	0.009712	0.595828	0.009712	50476	3096784	0.015292	10.097956	Not shown (strain-result biased); Filtered out (maxZscore < 10.09795581068006); 
strain	Zavarzinella formosa DSM 19928	1123508	1355	130170	8053	86055	1.512637	0.015026	0.000747	0.009933	0.248065	0.009933	346905	8663170	0.015026	9.983494	Not shown (strain-result biased); 
strain	Streptomyces collinus Tu 365	1214242	466	30254	1064	6656	4.545373	0.014866	0.000739	0.003270	0.550857	0.003270	12083	2035173	0.014866	17.457525	Not shown (strain-result biased); Filtered out (minCov > 0.003270483639474384); Filtered out (maxZscore < 17.45752486118368); 
strain	Pseudomonas putida NBRC 14164	1211579	312	22292	291	16324	1.365597	0.014734	0.000733	0.010789	0.604100	0.010789	27022	1512987	0.014734	9.575219	Not shown (strain-result biased); 
strain	Streptomyces autolyticus strain CGMCC0516	75293.1	65	3607	106	823	4.382746	0.014444	0.000718	0.003296	0.789827	0.003296	1042	249722	0.014444	17.390484	Not shown (strain-result biased); Filtered out (minCov > 0.0032956647792345087); Filtered out (maxZscore < 17.39048356402209); 
